,name,Round,Min,Sh,SoT,Touches,Press,Tkl,Int,Blocks,xG,npxG,xA,SCA,GCA,Cmp,Att,Cmp%,PrgDist,Carries,PrgDist.1,Succ,Att.1
162,Robert-Lewandowski-,Round of 16,90,2,1,,,,0,,,,,,,,,,,,,,
163,Robert-Lewandowski-,,,,,,,,,,,,,,,,,,,,,,
164,Robert-Lewandowski-,Matchweek 19,77,6,3,23,16,0,0,0,0.7,0.7,0.0,1,0,9,11,81.8,18,10,1,0,1
165,Robert-Lewandowski-,Matchweek 20,90,5,1,40,18,0,0,0,0.6,0.6,0.3,6,2,20,25,80.0,34,33,60,2,2
166,Robert-Lewandowski-,Matchweek 21,27,1,0,13,4,0,0,0,0.2,0.2,0.0,1,0,5,6,83.3,13,14,49,2,4
167,Robert-Lewandowski-,Quarter-finals,90,4,3,,,,0,,,,,,,,,,,,,,
168,Robert-Lewandowski-,Matchweek 22,90,6,1,40,4,0,0,1,1.5,1.5,0.0,1,0,20,25,80.0,23,27,84,1,4
169,Robert-Lewandowski-,Matchweek 23,11,0,0,4,0,0,0,0,0.8,0.0,0.0,0,0,3,3,100.0,1,2,0,0,0
170,Robert-Lewandowski-,Round of 16,90,5,2,,,,0,,,,,,,,,,,,,,
171,Robert-Lewandowski-,Matchweek 24,90,11,3,52,5,0,0,1,1.7,1.7,0.0,4,0,15,25,60.0,72,40,126,1,1
172,Robert-Lewandowski-,Matchweek 25,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
173,Robert-Lewandowski-,Matchweek 26,90,4,2,41,1,0,0,0,2.2,0.7,0.0,2,1,22,30,73.3,53,36,115,4,6
174,Robert-Lewandowski-,Round of 16,68,2,0,,,,0,,,,,,,,,,,,,,
175,Robert-Lewandowski-,Matchweek 27,18,1,0,11,3,0,0,0,0.1,0.1,0.0,0,0,6,9,66.7,23,6,18,0,1
176,Robert-Lewandowski-,Friendlies (M),66,,,,,,,,,,,,,,,,,,,,
177,Robert-Lewandowski-,Friendlies (M),45,,,,,,,,,,,,,,,,,,,,
178,Robert-Lewandowski-,Matchweek 28,90,4,4,40,9,0,0,0,2.1,2.1,0.0,2,1,22,27,81.5,44,32,133,1,1
179,Robert-Lewandowski-,Quarter-finals,90,2,0,,,,0,,,,,,,,,,,,,,
180,Robert-Lewandowski-,Matchweek 29,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
181,Robert-Lewandowski-,Quarter-finals,77,2,1,,,,0,,,,,,,,,,,,,,
182,Robert-Lewandowski-,Matchweek 30,20,2,1,9,6,0,0,0,0.5,0.5,0.0,0,0,6,7,85.7,13,9,37,0,0
183,Robert-Lewandowski-,Semi-finals,90,3,2,,,,0,,,,,,,,,,,,,,
184,Robert-Lewandowski-,Matchweek 31,23,1,1,13,2,0,0,0,0.1,0.1,0.0,0,0,11,12,91.7,44,10,33,0,0
185,Robert-Lewandowski-,Semi-finals,90,4,1,,,,0,,,,,,,,,,,,,,
186,Robert-Lewandowski-,Matchweek 32,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
187,Robert-Lewandowski-,Semi-finals,90,3,2,,,,1,,,,,,,,,,,,,,
188,Robert-Lewandowski-,Matchweek 33,77,7,4,31,2,0,0,0,1.3,1.3,0.0,1,0,17,20,85.0,41,21,53,0,1
189,Robert-Lewandowski-,Matchweek 34,90,7,2,21,3,0,0,1,1.1,1.1,0.6,2,2,9,13,69.2,20,14,18,1,1
190,Robert-Lewandowski-,Final,90,6,2,,,,0,,,,,,,,,,,,,,
191,Robert-Lewandowski-,Friendlies (M),73,,,,,,,,,,,,,,,,,,,,
192,Robert-Lewandowski-,Friendlies (M),45,,,,,,,,,,,,,,,,,,,,
193,Robert-Lewandowski-,Group stage,90,2,1,32,12,1,0,0,0.1,0.1,0.0,3,0,15,17,88.2,28,19,53,1,2
194,Robert-Lewandowski-,Group stage,90,5,2,56,16,1,0,1,0.4,0.4,0.0,2,0,25,35,71.4,27,32,89,3,5
195,Robert-Lewandowski-,Group stage,90,2,0,34,9,0,0,0,0.5,0.5,0.0,2,0,20,21,95.2,48,28,77,1,3
196,Robert-Lewandowski-,,4646,204,82,1049,316,6,9,11,30.3,24.9,3.1,75,11,540,686,78.7,1249,814,2276,35,61
197,Thomas-Muller-,DFL-Supercup,66,,,,,,,,,,,,,,,,,,,,
198,Thomas-Muller-,First round,90,3,2,,,,0,,,,,,,,,,,,,,
199,Thomas-Muller-,Matchweek 1,61,1,1,23,14,0,0,2,0.2,0.2,0.1,2,0,10,15,66.7,19,18,33,0,1
200,Thomas-Muller-,Matchweek 2,17,1,1,16,12,0,1,1,0.1,0.1,0.2,2,1,11,14,78.6,25,10,4,0,0
201,Thomas-Muller-,First round,90,,,,,,,,,,,,,,,,,,,,
202,Thomas-Muller-,First round,45,,,,,,,,,,,,,,,,,,,,
203,Thomas-Muller-,Matchweek 3,78,3,0,36,13,0,0,0,0.2,0.2,0.4,2,0,16,29,55.2,45,30,47,0,0
204,Thomas-Muller-,Group stage,12,1,0,,,,0,,,,,,,,,,,,,,
205,Thomas-Muller-,Matchweek 4,90,4,2,53,28,1,0,0,0.7,0.7,1.2,5,2,34,44,77.3,149,44,53,0,0
206,Thomas-Muller-,Matchweek 5,90,3,1,45,24,2,0,0,0.4,0.4,0.2,2,0,24,33,72.7,54,35,58,0,0
207,Thomas-Muller-,Matchweek 6,90,2,0,53,22,1,0,2,0.1,0.1,0.2,3,0,32,43,74.4,61,38,47,0,0
208,Thomas-Muller-,Group stage,69,2,0,,,,1,,,,,,,,,,,,,,
209,Thomas-Muller-,Matchweek 7,90,1,0,60,17,1,0,3,0.4,0.4,0.1,2,0,37,51,72.5,142,43,52,0,0
210,Thomas-Muller-,First round,82,,,,,,,,,,,,,,,,,,,,
211,Thomas-Muller-,First round,69,,,,,,,,,,,,,,,,,,,,
212,Thomas-Muller-,Matchweek 8,78,2,0,44,18,2,0,1,0.1,0.1,0.4,5,2,26,39,66.7,67,35,34,0,0
213,Thomas-Muller-,Group stage,90,2,2,,,,1,,,,,,,,,,,,,,
214,Thomas-Muller-,Matchweek 9,10,0,0,3,1,0,0,0,0.0,0.0,0.3,1,1,2,3,66.7,7,3,4,0,0
215,Thomas-Muller-,,,,,,,,,,,,,,,,,,,,,,
216,Thomas-Muller-,Matchweek 14,81,5,2,68,11,2,1,0,0.8,0.8,0.5,9,1,43,57,75.4,190,55,152,0,1
217,Thomas-Muller-,Group stage,23,0,0,,,,0,,,,,,,,,,,,,,
218,Thomas-Muller-,Matchweek 15,90,0,0,43,18,1,0,0,0.0,0.0,0.0,0,0,22,32,68.8,24,28,46,0,1
219,Thomas-Muller-,Matchweek 16,90,3,1,53,10,2,0,0,0.6,0.6,0.8,4,1,34,44,77.3,127,41,59,0,0
220,Thomas-Muller-,Matchweek 17,25,1,1,20,4,0,0,0,0.1,0.1,0.1,1,0,10,12,83.3,22,14,15,0,0
221,Thomas-Muller-,Round of 16,90,4,2,,,,2,,,,,,,,,,,,,,
222,Thomas-Muller-,Matchweek 18,90,1,0,51,19,1,0,0,0.1,0.1,0.2,5,0,34,44,77.3,147,25,58,2,3
223,Thomas-Muller-,Matchweek 19,90,3,2,56,33,1,0,2,0.6,0.6,0.2,3,1,35,45,77.8,153,23,83,0,0
224,Thomas-Muller-,Matchweek 20,26,0,0,17,6,1,1,0,0.0,0.0,0.0,1,1,9,13,69.2,50,11,40,0,0
225,Thomas-Muller-,Matchweek 21,90,2,1,61,33,2,1,0,0.5,0.5,0.2,4,0,38,49,77.6,98,47,91,1,2
226,Thomas-Muller-,Quarter-finals,31,1,0,,,,0,,,,,,,,,,,,,,
227,Thomas-Muller-,Matchweek 22,90,2,2,58,11,2,2,0,0.1,0.1,0.0,3,1,32,49,65.3,107,39,89,1,1
228,Thomas-Muller-,Matchweek 23,28,2,0,22,0,0,0,0,0.1,0.1,0.1,4,1,14,19,73.7,80,14,32,1,2
229,Thomas-Muller-,Round of 16,90,7,2,,,,0,,,,,,,,,,,,,,
230,Thomas-Muller-,Matchweek 24,71,0,0,46,13,0,0,1,0.0,0.0,0.0,0,0,27,37,73.0,115,39,95,0,0
231,Thomas-Muller-,Matchweek 25,81,3,1,60,20,2,0,3,0.3,0.3,0.3,8,1,34,41,82.9,208,37,112,0,2
232,Thomas-Muller-,Matchweek 26,90,1,0,59,14,4,0,1,0.2,0.2,0.3,3,0,33,50,66.0,126,42,80,3,3
233,Thomas-Muller-,Round of 16,90,1,0,,,,0,,,,,,,,,,,,,,
234,Thomas-Muller-,Matchweek 27,90,0,0,70,20,3,1,1,0.0,0.0,0.1,3,1,43,61,70.5,263,45,87,2,2
235,Thomas-Muller-,Friendlies (M),80,,,,,,,,,,,,,,,,,,,,
236,Thomas-Muller-,Matchweek 28,90,3,1,65,17,3,0,3,0.5,0.5,0.6,5,2,38,52,73.1,107,39,139,3,3
237,Thomas-Muller-,Quarter-finals,90,2,0,,,,1,,,,,,,,,,,,,,
238,Thomas-Muller-,Matchweek 29,7,0,0,6,0,0,0,0,0.0,0.0,0.0,0,0,3,6,50.0,18,3,0,0,0
239,Thomas-Muller-,Quarter-finals,90,2,1,,,,1,,,,,,,,,,,,,,
240,Thomas-Muller-,Matchweek 30,45,3,1,26,5,0,0,0,0.4,0.4,0.9,3,2,14,21,66.7,104,19,49,0,1
241,Thomas-Muller-,Semi-finals,79,6,5,,,,3,,,,,,,,,,,,,,
242,Thomas-Muller-,Matchweek 31,45,2,1,28,10,1,0,0,0.2,0.2,0.2,4,1,24,25,96.0,116,21,63,1,1
243,Thomas-Muller-,Semi-finals,90,2,0,,,,0,,,,,,,,,,,,,,
244,Thomas-Muller-,Matchweek 32,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
245,Thomas-Muller-,Semi-finals,90,4,2,,,,2,,,,,,,,,,,,,,
246,Thomas-Muller-,Matchweek 33,74,1,1,52,2,0,0,0,0.0,0.0,1.1,5,2,38,47,80.9,184,49,102,1,1
247,Thomas-Muller-,Matchweek 34,68,0,0,37,4,2,0,0,0.0,0.0,0.2,2,0,19,29,65.5,41,29,50,0,0
248,Thomas-Muller-,Final,69,3,1,,,,0,,,,,,,,,,,,,,
249,Thomas-Muller-,Friendlies (M),73,,,,,,,,,,,,,,,,,,,,
250,Thomas-Muller-,Group stage,90,0,0,65,27,2,1,5,0.0,0.0,0.2,4,0,34,52,65.4,102,41,87,0,2
251,Thomas-Muller-,Group stage,90,1,0,54,21,2,1,1,0.0,0.0,0.2,3,0,35,47,74.5,112,42,93,1,1
252,Thomas-Muller-,Group stage,28,3,0,21,4,1,0,0,0.3,0.3,0.3,4,0,13,14,92.9,63,13,29,0,0
253,Thomas-Muller-,,3771,93,36,1371,451,39,20,26,6.9,6.9,9.5,102,21,818,1117,73.2,3126,972,1983,16,27
254,Niklas-Sule-,Final,1,0,0,,,,0,,,,,,,,,,,,,,
255,Niklas-Sule-,DFL-Supercup,61,,,,,,,,,,,,,,,,,,,,
256,Niklas-Sule-,First round,90,1,1,,,,1,,,,,,,,,,,,,,
257,Niklas-Sule-,Matchweek 1,90,1,1,56,7,0,1,0,0.0,0.0,0.0,0,0,43,51,84.3,152,43,48,0,0
258,Niklas-Sule-,Matchweek 2,90,0,0,68,16,0,0,2,0.0,0.0,0.0,0,0,56,63,88.9,420,50,49,0,0
259,Niklas-Sule-,First round,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
260,Niklas-Sule-,First round,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
261,Niklas-Sule-,Matchweek 3,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
262,Niklas-Sule-,Group stage,90,2,1,,,,3,,,,,,,,,,,,,,
263,Niklas-Sule-,Matchweek 4,28,1,0,24,3,0,1,0,0.0,0.0,0.0,1,0,20,21,95.2,154,19,86,0,0
264,Niklas-Sule-,Matchweek 5,90,0,0,85,13,2,2,1,0.0,0.0,0.0,0,0,78,81,96.3,491,66,130,0,0
265,Niklas-Sule-,Matchweek 6,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
266,Niklas-Sule-,Group stage,90,2,0,,,,0,,,,,,,,,,,,,,
267,Niklas-Sule-,Matchweek 7,11,0,0,16,1,0,0,0,0.0,0.0,0.0,0,0,15,16,93.8,109,12,50,0,0
268,Niklas-Sule-,First round,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
269,Niklas-Sule-,First round,21,,,,,,,,,,,,,,,,,,,,
270,Niklas-Sule-,Matchweek 8,8,0,0,15,1,1,0,0,0.0,0.0,0.0,0,0,14,14,100.0,80,9,27,0,0
271,Niklas-Sule-,Group stage,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
272,Niklas-Sule-,Matchweek 9,90,1,0,86,7,1,1,1,0.0,0.0,0.0,1,0,79,79,100.0,312,72,108,0,0
273,Niklas-Sule-,Second round,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
274,Niklas-Sule-,Matchweek 10,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
275,Niklas-Sule-,Group stage,90,0,0,,,,1,,,,,,,,,,,,,,
276,Niklas-Sule-,Matchweek 11,90,0,0,63,9,2,2,2,0.0,0.0,0.0,0,0,45,54,83.3,316,44,58,0,0
277,Niklas-Sule-,Friendlies (M),"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
278,Niklas-Sule-,Friendlies (M),90,,,,,,,,,,,,,,,,,,,,
279,Niklas-Sule-,Matchweek 12,90,2,0,78,6,0,0,2,0.3,0.3,0.0,1,0,66,66,100.0,367,60,122,0,0
280,Niklas-Sule-,Group stage,90,0,0,,,,3,,,,,,,,,,,,,,
281,Niklas-Sule-,Matchweek 13,90,0,0,102,12,2,1,0,0.0,0.0,0.0,1,0,94,98,95.9,450,88,234,0,0
282,Niklas-Sule-,Matchweek 14,"On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play","On matchday squad, but did not play"
