,0
Milan Badelj,"['not in squad', '\xa0Yellow card suspension', '\xa0Muscular problems']"
Umar Sadiq,"['Olympic games', 'Olympic games', 'Olympic games', '\xa0Bruised Ankle', '\xa0Bruised Ankle', '\xa0Bruised Ankle', '\xa0Bruised Ankle', '\xa0Bruised Ankle', '\xa0Ankle Surgery', '\xa0Ankle Surgery', '\xa0Ankle Surgery', '\xa0Ankle Surgery', '\xa0Ankle Surgery', '\xa0Ankle Surgery', '\xa0Ankle Surgery', '\xa0Ankle Surgery', '\xa0Ankle Surgery']"
Gianluca Gaetano,['not in squad']
Francesco Pio Russo,[]
Carlo Pinsoglio,[]
Marco Pissardo,"['\xa0Red card suspension', '\xa0Indirect card suspension', 'not in squad']"
Diego Falcinelli,['\xa0Yellow card suspension']
Mateo Musacchio,"['\xa0Minor Knock', 'not in squad', '\xa0Muscular problems', '\xa0Minor Knock', '\xa0Minor Knock', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Broken wrist', '\xa0Broken wrist', '\xa0Broken wrist', '\xa0Broken wrist', 'not in squad', '\xa0Yellow card suspension', '\xa0Muscular problems', '\xa0Muscular problems', '\xa0Muscle Injury', '\xa0Broken wrist']"
Daniele Baselli,['\xa0Yellow card suspension']
Bruno Jordão,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'International match', 'International match']"
João Pedro,"['\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Fibula Fracture', '\xa0Fibula Fracture', '\xa0Fibula Fracture', '\xa0Fibula Fracture', '\xa0Fibula Fracture', '\xa0Fibula Fracture', '\xa0Fibula Fracture', '\xa0Fibula Fracture', '\xa0Fibula Fracture', '\xa0Fibula Fracture', '\xa0Red card suspension', '\xa0Red card suspension', '\xa0Red card suspension', '\xa0Hamstring Injury', '\xa0Fibula Fracture']"
Gabriele Gori,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'Suspension through sports court', 'Suspension through sports court', 'Suspension through sports court', 'Suspension through sports court', 'Suspension through sports court']"
Antonio Santurro,[]
Luca Crosta,"['With the pros', 'With the pros', 'With the pros', 'not in squad', 'not in squad', 'With the pros']"
Michele Cerofolini,['not in squad']
Matteo Politano,"['\xa0Distortion of the ankle', '\xa0Ankle Injury', '\xa0Distortion of the ankle', '\xa0Distortion of the ankle', '\xa0Distortion of the ankle', '\xa0Distortion of the ankle', '\xa0Yellow card suspension']"
Ante Budimir,"['not in squad', 'not in squad']"
Felipe,"['\xa0Yellow card suspension', 'not in squad', '\xa0Knock', '\xa0Knock']"
Ivan Perisic,"['not in squad', '\xa0Red card suspension', 'not in squad']"
Senad Lulic,"['\xa0Thigh Problems', 'Suspension through sports court', '\xa0Yellow card suspension', '\xa0Hamstring Injury', '\xa0Indirect card suspension', '\xa0Yellow card suspension']"
Semuel Pizzignacco,[]
Andrea Consigli,"['not in squad', 'not in squad']"
Simone Scuffet,[]
Marco Meli,['\xa0Yellow card suspension']
Federico Marchetti,"['\xa0Calf Injury', '\xa0Calf Injury', '\xa0Calf Injury', '\xa0Calf Injury', '\xa0Influenza', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Influenza', '\xa0Knee Problems', '\xa0Knee Problems', '\xa0Knee Problems', '\xa0Knee Problems', '\xa0Knee Problems', '\xa0Knee Problems', '\xa0Knee Problems', '\xa0Knee Problems', '\xa0Knee Problems', '\xa0Knee Problems', '\xa0Knee Problems', '\xa0Influenza', '\xa0Knee Problems', '\xa0Knee Problems']"
Joachim Andersen,"['\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', 'not in squad', '\xa0Indirect card suspension', '\xa0Shoulder Injury']"
Antonio Mirante,"['\xa0Heart Condition', '\xa0Heart Condition', '\xa0Heart Condition', '\xa0Heart Condition', '\xa0Heart Condition', '\xa0Heart Condition', '\xa0Heart Condition', '\xa0Heart Condition', '\xa0Heart Condition', '\xa0Heart Condition', '\xa0Heart Condition', '\xa0Muscular problems', '\xa0Muscular problems', '\xa0Lumbago', 'not in squad']"
