,0
José Giménez,"['\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', 'not in squad', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', 'not in squad', 'not in squad', 'International match', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Yellow card suspension', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle']"
Emre Colak,['not in squad']
Jan Oblak,"['\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Rest ', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury', '\xa0Shoulder Injury']"
Rubén Martínez,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Calf Injury']"
Maxime Lestienne,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Joseba Zaldua,"['\xa0Indirect card suspension', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Hamstring Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Hamstring Injury', '\xa0Ankle Injury']"
Alejandro Pozo,"['not in squad', 'International match', 'International match', 'With the pros']"
Ryad Boudebouz,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Maxi Gómez,"['not in squad', '\xa0Indirect card suspension', '\xa0Red card suspension', '\xa0Red card suspension', '\xa0Gastric problems', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Kike García,"['not in squad', '\xa0Yellow card suspension', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg', '\xa0Fractured Leg']"
Chuli,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Youssef En-Nesyri,"['International match', 'International match', 'International match', 'International match', 'not in squad', 'not in squad', 'not in squad', '\xa0Knock', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Verza,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Manu García,"['not in squad', 'not in squad', 'not in squad', '\xa0Yellow card suspension', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Fernando Pacheco,[]
Moha Ramos,[]
Pablo Hernández,"['\xa0Calf Strain', '\xa0Adductor problems', '\xa0Yellow card suspension', '\xa0Achilles tendon problems', 'not in squad', '\xa0Calf Strain', '\xa0Calf Strain', '\xa0Calf Strain', 'not in squad', 'not in squad', '\xa0Indirect card suspension', '\xa0Back trouble', 'not in squad']"
Andrés Iniesta,"['\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Muscular problems', '\xa0Muscular problems', '\xa0Muscular problems', '\xa0Adductor problems', '\xa0Yellow card suspension', '\xa0Muscular problems', '\xa0Muscular problems', '\xa0Knee Injury']"
Portu,['not in squad']
Juanfran,"['\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', 'not in squad']"
Michael Krohn-Dehli,"['\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap', '\xa0Fractured Kneecap']"
Enric Saborit,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Groin Injury', '\xa0Groin Injury']"
Miguel Ángel Guerrero,"['not in squad', 'not in squad', 'not in squad']"
David Alba,[]
Sidnei,"['\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Hip Injury', '\xa0Hip Injury', '\xa0Muscular problems', '\xa0Muscular problems', '\xa0Muscular problems']"
Juan Moreno,[]
Álex Dos Santos,[]
Aythami Artiles,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', 'not in squad', '\xa0Indirect card suspension', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Míchel,"['not in squad', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', 'not in squad', '\xa0Yellow card suspension', 'not in squad', '\xa0Muscular problems', 'not in squad', 'not in squad', 'not in squad']"
Sergio León,"['\xa0Yellow card suspension', 'not in squad', 'not in squad']"
Fabian Schär,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Jonathan Viera,"['\xa0Muscle Injury', '\xa0Muscle Injury', 'not in squad', 'not in squad', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', 'not in squad', 'not in squad']"
Sergi Gómez,"['not in squad', 'not in squad', '\xa0Indirect card suspension', '\xa0Indirect card suspension', '\xa0Influenza']"
Walter Montoya,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Juan Agüero,[]
Joel Campbell,"['not in squad', 'not in squad', 'not in squad', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'International match']"
Diego Pampín,[]
Jozabed Sánchez,"['No eligibility', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the U21s', 'not in squad', 'not in squad', 'not in squad', 'With the U21s', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Steven Nzonzi,"['not in squad', '\xa0Yellow card suspension', 'not in squad', 'not in squad', 'not in squad']"
Mathí­as Olivera,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'International match', 'International match', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'International match', 'Called up to national team', 'International match', 'International match', 'International match', 'International match', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Guilherme,"['\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Yellow card suspension']"
Sergio Escudero,"['\xa0Bruised Rib', '\xa0Bruised Rib', 'not in squad', '\xa0Muscle Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Yellow card suspension', '\xa0Muscular problems', '\xa0Muscle Injury', '\xa0Hamstring Injury', '\xa0Bruised Rib']"
Leo Suárez,"['With the pros', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', 'not in squad', 'not in squad', 'With the pros', 'With the pros', 'not in squad', 'not in squad', 'not in squad', 'With the pros']"
Denis Cheryshev,"['\xa0Surgery', '\xa0Surgery', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Surgery', '\xa0Surgery', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury']"
Keidi Bare,[]
Ignasi Miquel,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Dani Ceballos,"['not in squad', 'not in squad', 'not in squad', '\xa0Yellow card suspension', '\xa0Ankle Injury', 'not in squad']"
Nicolás Pareja,"['not in squad', '\xa0Groin Injury', 'not in squad', 'not in squad', 'not in squad', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Yellow card suspension', 'not in squad', '\xa0Adductor problems', '\xa0Bruised Knee', 'not in squad', 'not in squad', '\xa0Muscle Injury', '\xa0Muscle Injury']"
Mauro Arambarri,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Víctor Sánchez,"['\xa0Sprained ankle', '\xa0Muscular problems', '\xa0Muscular problems', '\xa0Muscular problems', '\xa0Muscular problems', '\xa0Muscular problems', '\xa0Muscular problems', '\xa0Muscular problems', '\xa0Muscular problems', '\xa0Muscular problems', '\xa0Muscular problems', '\xa0Yellow card suspension', '\xa0Sprained ankle']"
Bambo Diaby,"['not in squad', 'not in squad', 'not in squad']"
Sergio Álvarez,"['\xa0Red card suspension', '\xa0Red card suspension']"
Sergio Busquets,"['\xa0Yellow card suspension', 'not in squad', '\xa0Sprained ankle', '\xa0Sprained ankle', '\xa0Yellow card suspension', 'not in squad', '\xa0Sprained ankle', '\xa0Sprained ankle']"
Sabin Merino,"['\xa0Groin Injury', '\xa0Shoulder Injury', 'not in squad', 'not in squad', 'not in squad', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Groin Injury', '\xa0Knee Problems', '\xa0Knee Problems', '\xa0Knee Problems', '\xa0Knee Problems', '\xa0Knee Problems', '\xa0Knee Problems', '\xa0Knee Problems', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Recio,"['\xa0Adductor problems', '\xa0Adductor problems', '\xa0Adductor problems', '\xa0Adductor problems', '\xa0Adductor problems', '\xa0Adductor problems', '\xa0Adductor problems', '\xa0Adductor problems', '\xa0Adductor problems', '\xa0Fractured Arm', '\xa0Fractured Arm', '\xa0Fractured Arm', '\xa0Fractured Arm', '\xa0Fractured Arm', '\xa0Fractured Arm', '\xa0Fractured Arm', '\xa0Fractured Arm', '\xa0Yellow card suspension', '\xa0Adductor problems', '\xa0Achilles tendon problems']"
Iván Cuéllar,"['\xa0Muscular problems', '\xa0Yellow card suspension', '\xa0Muscular problems', 'not in squad']"
Ander Cantero,[]
Aleix García,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the 2nd team', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the 2nd team', 'With the 2nd team', 'not in squad', 'With the 2nd team', 'not in squad', 'not in squad', 'With the 2nd team', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the 2nd team', 'not in squad', 'not in squad']"
Johan Mojica,"['\xa0Achilles tendon rupture', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Rafinha,"['\xa0Meniscal Injury', '\xa0Meniscal Injury', 'Olympic games', 'not in squad', '\xa0Bruised Rib', 'not in squad', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Nasal Bone Fracture', '\xa0Thigh Problems', '\xa0Meniscal Injury', '\xa0Meniscal Injury', '\xa0Meniscal Injury', '\xa0Meniscal Injury', '\xa0Meniscal Injury', '\xa0Meniscal Injury', '\xa0Meniscal Injury', '\xa0Meniscal Injury', '\xa0Meniscal Injury', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Nasal Bone Fracture', '\xa0Meniscal Injury', 'Olympic games', 'Olympic games']"
Dejan Drazic,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'International match', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Loïc Rémy,"['not in squad', 'not in squad', 'not in squad', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Calf Strain', '\xa0Calf Strain', '\xa0Calf Strain', '\xa0Calf Strain', '\xa0Calf Strain', '\xa0Calf Strain', '\xa0Calf Strain', '\xa0Calf Strain', '\xa0Calf Strain', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Hamstring Injury']"
Yoel Rodríguez,['\xa0Red card suspension']
Ioritz Landeta,[]
Adrián Ortolá,[]
Darío Poveda,[]
Kévin Soni,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'International match', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Diego Llorente,"['\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Red card suspension', '\xa0Red card suspension', 'special leave', 'not in squad', 'not in squad', 'not in squad', 'special leave']"
Toño,"['\xa0Indirect card suspension', '\xa0Yellow card suspension']"
Joaquín,"['\xa0Ligament Injury', '\xa0Bruised Knee', '\xa0Bruised Knee', '\xa0Bruised Knee', '\xa0Bruised Knee', '\xa0Bruised Knee', '\xa0Bruised Knee', '\xa0Ligament Injury']"
Emanuel Cecchini,"['not in squad', 'not in squad']"
Carles Aleñá,"['With the pros', 'With the pros', 'International match', 'With the pros', '\xa0Hamstring Injury', 'With the pros', 'With the pros', 'With the pros', '\xa0Yellow card suspension', 'With the pros', 'With the pros', 'With the pros', 'With the pros', 'With the pros', 'With the pros']"
Chuca,[]
Federico Valverde,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With youth team', 'International match', 'Called up to national team']"
Claudio Beauvue,"['\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', 'not in squad', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture']"
Carlos Vigaray,"['not in squad', 'not in squad', 'not in squad', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', 'not in squad']"
Paul Baysse,"['\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', 'not in squad', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', 'not in squad', 'not in squad', '\xa0Knee Injury']"
Rubén Peña,"['not in squad', 'not in squad', 'not in squad', '\xa0Sprained ankle']"
Maximiliano Villa,[]
Cristo,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Jesús Navas,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Álex Robles,[]
Nolito,"['not in squad', '\xa0Red card suspension', '\xa0Red card suspension', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Nacho Gil,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the pros', 'not in squad', '\xa0Yellow card suspension']"
Juanfran,"['not in squad', '\xa0Indirect card suspension']"
Theo Hernández,"['not in squad', '\xa0Red card suspension', '\xa0Yellow card suspension', 'not in squad', '\xa0Yellow card suspension', 'not in squad', 'not in squad']"
Nereo Champagne,[]
Óscar Duarte,"['\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', 'not in squad', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture']"
Aday,"['not in squad', '\xa0Hamstring Injury', '\xa0Hamstring Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Diego Rolán,"['\xa0Red card suspension', '\xa0Red card suspension', 'not in squad', 'not in squad', '\xa0Calf Injury', '\xa0Calf Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Sergio Asenjo,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', 'not in squad']"
Andreu Fontàs,"['not in squad', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', '\xa0Achilles tendon problems', 'not in squad', 'not in squad', 'not in squad', '\xa0Indirect card suspension', 'not in squad', 'not in squad', '\xa0Yellow card suspension', 'not in squad', 'not in squad']"
Oghenekaro Etebo,"['\xa0Knock', 'International match', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Jaime Seoane,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'With youth team', 'not in squad', 'With youth team', 'not in squad', 'not in squad', 'not in squad', 'With youth team']"
Yannick Carrasco,"['\xa0Bruised Foot', '\xa0Yellow card suspension', '\xa0Shoulder Injury', '\xa0Bruised Foot', '\xa0Bruised Foot']"
Takashi Inui,"['not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Yellow card suspension', 'special leave', 'not in squad']"
Raúl Garcia,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Yellow card suspension', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Víctor Pastrana,"['not in squad', 'not in squad', 'not in squad']"
Pau Torres,"['With the pros', 'not in squad']"
Sergi González,[]
Álex Mozo,[]
Pablo Sarabia,"['\xa0Yellow card suspension', '\xa0Yellow card suspension', 'not in squad']"
Álvaro Tejero,"['With the pros', 'With the pros', 'not in squad']"
