,0
Jack Butland,"['\xa0Fracture-dislocation of the ankle', '\xa0Fracture-dislocation of the ankle', '\xa0Fracture-dislocation of the ankle', '\xa0Fracture-dislocation of the ankle', '\xa0Fracture-dislocation of the ankle', '\xa0Fracture-dislocation of the ankle', '\xa0Fracture-dislocation of the ankle', '\xa0Fracture-dislocation of the ankle', '\xa0Fracture-dislocation of the ankle', '\xa0Fracture-dislocation of the ankle', '\xa0Fracture-dislocation of the ankle', '\xa0Fracture-dislocation of the ankle', '\xa0Fracture-dislocation of the ankle', '\xa0Fracture-dislocation of the ankle', '\xa0Fracture-dislocation of the ankle', '\xa0Fracture-dislocation of the ankle', '\xa0Fracture-dislocation of the ankle', '\xa0Fracture-dislocation of the ankle', '\xa0Fracture-dislocation of the ankle', '\xa0Fracture-dislocation of the ankle', '\xa0Fracture-dislocation of the ankle', '\xa0Fracture-dislocation of the ankle', '\xa0Fracture-dislocation of the ankle', '\xa0Fracture-dislocation of the ankle', '\xa0Fracture-dislocation of the ankle', '\xa0Fracture-dislocation of the ankle', '\xa0Fracture-dislocation of the ankle', '\xa0Fracture-dislocation of the ankle', '\xa0Fracture-dislocation of the ankle', '\xa0Fracture-dislocation of the ankle', 'not in squad', 'With the 2nd team', '\xa0Fracture-dislocation of the ankle', '\xa0Fracture-dislocation of the ankle', '\xa0Fracture-dislocation of the ankle']"
Uwe Hünemeier,"['\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', 'With the U21s', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the U21s', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Fractured Hand', '\xa0Fractured Hand', '\xa0Fractured Hand', '\xa0Fractured Hand', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Tear in the abductor muscle']"
Winston Reid,"['not in squad', '\xa0Yellow card suspension', '\xa0Indirect card suspension', '\xa0Adductor problems', '\xa0Adductor problems', '\xa0Adductor problems', '\xa0Adductor problems', 'not in squad', 'not in squad']"
Philip Billing,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Eldin Jakupovic,"['not in squad', 'not in squad', 'not in squad']"
Serge Aurier,"['not in squad', 'not in squad', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Indirect card suspension', 'not in squad', 'not in squad', 'International match', 'International match', 'not in squad', 'International match', 'not in squad', 'International match', 'International match']"
Martin Kelly,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Martin Cranie,"['not in squad', 'not in squad', 'not in squad', 'not in squad']"
Allan Nyom,"['not in squad', 'not in squad', 'not in squad']"
Chicharito,"['\xa0Hand fracture', '\xa0Pulled hamstring at the adductors', '\xa0Muscular problems', '\xa0Muscular problems', '\xa0Muscular problems', '\xa0Muscular problems']"
Keshi Anderson,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Michael Phillips,[]
Tammy Abraham,"['\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury']"
Dessie Hutchinson,"['not in squad', 'not in squad', 'not in squad', 'not in squad']"
Fikayo Tomori,"['not in squad', 'International match', 'not in squad', 'not in squad']"
Trent Alexander-Arnold,"['not in squad', 'With the 2nd team', 'With the 2nd team', 'With the 2nd team', 'With the 2nd team', 'not in squad', 'With the 2nd team', 'not in squad', 'With the 2nd team', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the 2nd team', 'With the 2nd team', 'not in squad']"
David Luiz,"['not in squad', 'not in squad', 'not in squad', 'not in squad']"
Tyias Browning,"['\xa0Knee Surgery', '\xa0Knee Surgery', '\xa0Knee Surgery', '\xa0Knee Surgery', '\xa0Knee Surgery', '\xa0Knee Surgery', '\xa0Knee Surgery', '\xa0Knee Surgery', '\xa0Knee Surgery', '\xa0Knee Surgery', '\xa0Knee Surgery', 'With the U21s', 'With the U21s', 'not in squad', 'With the U21s', 'With the U21s', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the U21s', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the U21s', '\xa0Knee Surgery', '\xa0Knee Surgery']"
Diego Cavalieri,['not in squad']
Badou Ndiaye,"['not in squad', 'not in squad', 'Called up to national team', 'International match', 'not in squad', '\xa0Yellow card suspension', 'International match', 'International match', 'International match', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', 'not in squad']"
Richie Towell,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the U21s', 'not in squad', 'With the U21s', 'With the U21s', 'With the U21s', 'With the U21s', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the U21s', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Sheyi Ojo,"['\xa0Back trouble', '\xa0Back trouble', '\xa0Back trouble', '\xa0Back trouble', '\xa0Back trouble', '\xa0Back trouble', '\xa0Back trouble', '\xa0Back trouble', '\xa0Back trouble', '\xa0Back trouble', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the 2nd team', 'With the 2nd team', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the 2nd team', 'With the 2nd team', 'not in squad', 'not in squad', 'With the 2nd team', 'With the 2nd team', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the 2nd team', 'not in squad', 'With the 2nd team', 'not in squad', 'International match', 'With the 2nd team', '\xa0Back trouble', '\xa0Back trouble', '\xa0Back trouble', 'not in squad', 'not in squad', 'not in squad']"
Morgan Schneiderlin,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Knock', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Reece Burke,"['With the U21s', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the U21s', 'With the U21s', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the U21s', 'With the U21s', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Heung-min Son,"['Olympic games', 'Olympic games', 'not in squad']"
Christian Eriksen,"['not in squad', 'not in squad', 'not in squad']"
Adrián,[]
Kyle Walker,"['not in squad', '\xa0Yellow card suspension', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Vincent Janssen,"['\xa0Ankle Injury', 'not in squad', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', 'not in squad', 'not in squad', 'not in squad']"
Alex Denny,"['not in squad', 'International match', 'International match', 'not in squad', 'International match', 'International match', 'International match', 'International match']"
Robert Huth,"['not in squad', '\xa0Yellow card suspension', 'Suspension through sports court', '\xa0Yellow card suspension', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Ales Mateju,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Benik Afobe,"['not in squad', 'not in squad', 'not in squad', 'not in squad']"
Andros Townsend,['not in squad']
Kyle Scott,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Sung-yong Ki,"['With the U21s', '\xa0Fractured Toe', '\xa0Fractured Toe', '\xa0Fractured Toe', '\xa0Fractured Toe', '\xa0Fractured Toe', 'not in squad', 'not in squad', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', 'not in squad', 'not in squad']"
Eden Hazard,"['\xa0Knock', '\xa0Calf Strain']"
Kurt Zouma,"['\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture']"
Arthur Masuaku,"['not in squad', 'not in squad', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Foot Injury', 'not in squad', 'not in squad', '\xa0Knee Injury', '\xa0Knee Injury']"
Mame Diouf,"['not in squad', 'not in squad', 'not in squad', 'International match', 'International match', 'not in squad', 'Called up to national team']"
Jacob Murphy,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Anthony Martial,"['not in squad', 'not in squad', '\xa0Head Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Head Injury', 'not in squad', 'not in squad']"
Calum Chambers,"['not in squad', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury']"
Stephen Ward,"['not in squad', 'not in squad']"
Abdoulaye Doucouré,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Mohamed Diamé,"['not in squad', 'not in squad', 'International match', 'International match', 'not in squad', 'International match', 'International match']"
Boaz Myhill,"['not in squad', 'With the pros', 'With the pros', 'With the pros', 'not in squad', 'With the pros', 'With the pros', 'With the pros', 'With the pros', 'With the pros', 'With the pros', 'With the pros', 'With the pros', 'With the pros', 'With the pros', 'With the pros', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', 'With the pros', 'With the pros', 'With the pros', 'With the pros', 'With the pros', 'With the pros', 'With the pros', 'With the pros', 'With the pros', 'With the pros', 'not in squad', 'With the pros', 'With the pros', 'With the pros', 'With the pros', 'With the pros', 'With the pros', 'With the pros', 'With the pros', 'With the pros', 'With the pros', 'not in squad', 'With the pros', 'With the pros', 'With the pros', 'With the pros', 'not in squad']"
Darren Fletcher,[]
Kasper Schmeichel,"['\xa0Fractured Hand', '\xa0Fractured Hand', 'not in squad', 'not in squad', '\xa0Fractured Hand', '\xa0Fractured Hand', '\xa0Fractured Hand', '\xa0Fractured Hand', '\xa0Fractured Hand', '\xa0Fractured Hand', 'not in squad', 'not in squad', 'not in squad']"
Dodi Lukebakio,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Phil Jagielka,['\xa0Indirect card suspension']
Izzy Brown,"['not in squad', 'not in squad', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Glenn Murray,"['not in squad', '\xa0Red card suspension', 'not in squad']"
Idrissa Gueye,"['\xa0Yellow card suspension', 'International match', 'International match', 'not in squad', 'Called up to national team']"
Nathan Aké,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Sergio Romero,['not in squad']
Joy Mukena,[]
Alex Palmer,"['not in squad', 'With the pros', 'With the pros', 'With the pros', 'not in squad']"
James McClean,['\xa0Yellow card suspension']
Harry Winks,"['not in squad', 'not in squad', 'not in squad', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury']"
Joshua King,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Davinson Sánchez,"['No eligibility', '\xa0Rest ', '\xa0Rest ', '\xa0Yellow card suspension', 'With the 2nd team', '\xa0Rest ']"
Moses Makasi,"['not in squad', 'not in squad', 'not in squad', 'With the U21s', 'With the U21s', 'With the U21s', 'With the U21s', 'With the U21s', 'With the U21s', 'With the U21s', 'With the U21s', 'With the U21s', 'With the U21s', 'With the U21s', 'With the U21s', 'With the U21s', 'With the U21s', 'not in squad', 'With the U21s', 'With the U21s', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the U21s', 'not in squad', 'With the U21s', 'With the U21s', 'not in squad', 'not in squad', 'With the U21s', 'With the U21s', 'not in squad', 'not in squad', 'not in squad', 'With the U21s', 'not in squad', 'not in squad', 'With the U21s', 'With the U21s', 'With the U21s', 'With the U21s', 'not in squad', 'With the U21s']"
Declan Rice,"['not in squad', 'With the U18s', 'not in squad']"
Scott Malone,['not in squad']
Leighton Baines,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Martin Samuelsen,"['not in squad', 'International match', 'not in squad', 'not in squad', 'not in squad']"
Jordan Hugill,['not in squad']
Jon Gorenc-Stankovic,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury', '\xa0Cruciate Ligament Injury']"
Jonjoe Kenny,"['not in squad', 'International match', 'International match', 'not in squad']"
Josh Cullen,"['International match', 'International match', 'not in squad', 'International match', 'International match', 'not in squad', 'International match', 'not in squad', 'not in squad', 'not in squad']"
Jonny Evans,"['\xa0Yellow card suspension', '\xa0Calf Injury', '\xa0Calf Injury', '\xa0Calf Strain', '\xa0Calf Strain', '\xa0Calf Strain', '\xa0Calf Strain', '\xa0Calf Strain', 'not in squad']"
Oleksandr Zinchenko,"['\xa0Knock', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Knock', '\xa0Knock', '\xa0Knock', '\xa0Knock', '\xa0Calf Problems', 'not in squad', '\xa0Knock']"
Emerson,"['\xa0Red card suspension', '\xa0Red card suspension', '\xa0Disrupted Calf Muscle', 'not in squad', '\xa0Disrupted Calf Muscle', '\xa0Tendonitis', '\xa0Tendonitis']"
Ben Chilwell,"['not in squad', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', 'With the 2nd team', 'not in squad', 'not in squad', 'not in squad', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', 'not in squad']"
Ben Johnson,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Brad Smith,"['\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', '\xa0Foot Injury', 'not in squad', 'not in squad', 'not in squad']"
Willy Caballero,['not in squad']
Paul Pogba,"['\xa0Yellow card suspension', '\xa0Hamstring Injury', '\xa0Hamstring Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Abdelhamid Sabiri,"['\xa0Meniscal Injury', '\xa0Meniscal Injury', '\xa0Meniscal Injury', '\xa0Meniscal Injury', '\xa0Meniscal Injury', '\xa0Meniscal Injury', '\xa0Meniscal Injury', '\xa0Meniscal Injury']"
Stephen Duke-McKenna,[]
Moritz Bauer,"['\xa0Yellow card suspension', 'not in squad', 'not in squad']"
Erdal Rakip,"['\xa0Yellow card suspension', '\xa0Yellow card suspension']"
Adam Federici,"['\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury']"
