,0
Vincent Rüfli,"['not in squad', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', 'not in squad', 'not in squad', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', '\xa0Tear in the abductor muscle', 'not in squad', '\xa0Ill', 'not in squad', 'not in squad', 'not in squad', '\xa0Knee Injury']"
Diego Carlos,"['\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury']"
Guy N'Gosso,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Lilian Fournier,[]
Enzo Crivelli,"['\xa0Indirect card suspension', 'Suspension through sports court', 'Suspension through sports court', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'Suspension through sports court']"
Wesley Sneijder,"['not in squad', 'not in squad', '\xa0Thigh Problems', '\xa0Unknown Injury', '\xa0Yellow card suspension', '\xa0Thigh Muscle Strain', '\xa0Thigh Muscle Strain', '\xa0Leg Injury']"
Timo Stavitski,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'International match', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Denis Petric,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Yacine Bammou,"['not in squad', 'not in squad', 'not in squad', 'not in squad']"
Vincent Koziello,"['not in squad', 'not in squad']"
Mapou Yanga-Mbiwa,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Nathaël Julan,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Marquinhos,"['Olympic games', 'Olympic games', 'International match', 'not in squad', 'not in squad', 'not in squad', 'International match', 'Olympic games']"
Mariano Díaz,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Cédric Yambéré,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Idriss Saadi,"['not in squad', 'not in squad', 'not in squad']"
Souleymane Camara,"['not in squad', 'not in squad', 'not in squad']"
Yehvann Diouf,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'International match', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Hyun-jun Suk,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Habib Maïga,"['not in squad', 'not in squad']"
Steve Mandanda,"['not in squad', 'not in squad', '\xa0Knee Surgery', '\xa0Knee Surgery', '\xa0Knee Surgery', '\xa0Knee Surgery', '\xa0Knee Surgery', '\xa0Knee Surgery', '\xa0Knee Surgery', '\xa0Knee Surgery', '\xa0Knee Surgery', '\xa0Knee Surgery', '\xa0Knee Surgery', '\xa0Knee Surgery', '\xa0Knee Surgery', '\xa0Knee Surgery', '\xa0Knee Surgery', '\xa0Knee Surgery', '\xa0Knee Surgery', '\xa0Knee Surgery', '\xa0Knee Surgery', '\xa0Knee Surgery', '\xa0Knee Surgery', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Knee Surgery', '\xa0Knee Surgery', '\xa0Knee Surgery', 'not in squad']"
Stanley Nsoki,[]
Rémi Walter,"['not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Calf Problems', '\xa0Calf Problems']"
Yusuf Sari,[]
Alexandre Mendy,"['not in squad', 'not in squad', 'not in squad', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', 'not in squad', 'not in squad', 'not in squad']"
Cafú,"['\xa0Knock', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Christophe Hérelle,"['not in squad', 'not in squad', 'not in squad', 'not in squad']"
Arnold Bouka Moutou,"['\xa0Calf Injury', '\xa0Calf Injury', 'not in squad', '\xa0Calf Strain', '\xa0Calf Strain', '\xa0Calf Strain', '\xa0Calf Strain', '\xa0Calf Strain', 'not in squad', '\xa0Pelvis Injury', '\xa0Pelvis Injury', '\xa0Pelvis Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Calf Strain']"
François Moubandje,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Blaise Matuidi,"['not in squad', 'not in squad']"
Gabriel Boschilia,"['not in squad', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', 'not in squad', '\xa0Cruciate Ligament Rupture']"
Jean-Victor Makengo,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Brian Fernández,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Djibril Sidibé,"['not in squad', '\xa0Appendicitis', '\xa0Appendicitis', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Yellow card suspension', '\xa0Appendicitis', '\xa0Appendicitis', '\xa0Appendicitis', '\xa0Yellow card suspension', '\xa0Appendicitis']"
Facundo Píriz,"['\xa0Indirect card suspension', 'not in squad', '\xa0Yellow card suspension']"
Pape Cheikh,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Mario Balotelli,"['\xa0Tear in the abductor muscle', '\xa0Calf Injury', 'not in squad', 'not in squad', 'not in squad', '\xa0Rest ', '\xa0Adductor problems', '\xa0Tear in the abductor muscle', '\xa0Calf Injury', '\xa0Calf Injury', '\xa0Calf Injury', '\xa0Calf Injury', '\xa0Red card suspension', 'not in squad', '\xa0Red card suspension', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Ablie Jallow,[]
Iván Balliu,"['not in squad', 'not in squad', 'not in squad', 'not in squad']"
Gerónimo Poblete,['not in squad']
Jessy Benet,"['not in squad', 'not in squad', 'not in squad', 'not in squad']"
Matheus Pereira,[]
Oualid El Hajjam,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Bilal Hadraoui,[]
Malcom,['not in squad']
Kolbeinn Sigthórsson,"['\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', 'not in squad', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus']"
Aurélien Tchouaméni,[]
Isaac Mbenza,"['not in squad', 'not in squad', 'not in squad']"
Antoine Bernede,[]
Goran Karanovic,"['\xa0Torn Ligament', '\xa0Torn Ligament', '\xa0Torn Ligament', '\xa0Torn Ligament', 'not in squad', 'not in squad', 'not in squad', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture']"
Anwar El Ghazi,"['Suspended', 'Suspended', 'Suspended', 'Suspended', 'Suspended', 'Suspended', 'special leave', 'not in squad', 'not in squad']"
Dimitri Foulquier,"['\xa0Metatarsal Fracture', '\xa0Metatarsal Fracture', '\xa0Metatarsal Fracture', '\xa0Metatarsal Fracture', '\xa0Metatarsal Fracture', '\xa0Metatarsal Fracture', '\xa0Metatarsal Fracture', '\xa0Metatarsal bone bruise', '\xa0Metatarsal bone bruise', '\xa0Metatarsal bone bruise', '\xa0Hip Injury', '\xa0Leg Injury', '\xa0Leg Injury', '\xa0Yellow card suspension', 'not in squad', '\xa0Metatarsal bone bruise']"
Mariusz Stepinski,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Mouctar Diakhaby,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', 'not in squad', 'not in squad', 'not in squad', '\xa0Unknown Injury']"
Mauro Arambarri,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Thomas Touré,"['\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury']"
Jonas Martin,"['\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', '\xa0Ankle Injury', 'not in squad', 'not in squad', '\xa0Groin Injury', 'not in squad', 'not in squad', 'not in squad', '\xa0Yellow card suspension', '\xa0Ankle Injury']"
Théo Pellenard,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Anthony Walongwa,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Pierrick Capelle,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Baissama Sankoh,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Cédric Varrault,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Neymar,"['\xa0Yellow card suspension', 'Olympic games', 'special leave', '\xa0Yellow card suspension', '\xa0Muscular problems', '\xa0Red card suspension', '\xa0Red card suspension', '\xa0Red card suspension', 'not in squad', 'not in squad', '\xa0Yellow card suspension', 'Olympic games', 'Olympic games']"
Eden Massouema,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Yoan Cardinale,"['not in squad', 'not in squad', 'not in squad']"
Warren Tchimbembé,[]
Madih Talal,[]
Étienne Didot,"['not in squad', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', '\xa0Unknown Injury', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Benjamin Angoua,"['not in squad', 'not in squad', 'not in squad', 'Suspension through sports court', 'not in squad']"
Dylan Mboumbouni,[]
Youssef Maziz,[]
Ibrahima Diallo,[]
Alassane Plea,"['not in squad', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus', '\xa0Torn Meniscus']"
Yoann Gourcuff,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Firmin Mubele,"['not in squad', 'International match', 'no information available', 'Called up to national team', 'Called up to national team', 'International match', 'International match', 'International match']"
Ruben Aguilar,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Indirect card suspension', 'not in squad', 'not in squad']"
Adama Soumaoro,"['not in squad', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture', '\xa0Achilles tendon rupture']"
Benjamin André,"['not in squad', 'not in squad', 'not in squad', 'not in squad']"
Mehdi Tahrat,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Luiz Araújo,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Jean Michaël Seri,"['not in squad', 'not in squad', 'not in squad', 'International match', 'International match', 'International match']"
Bongani Zungu,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'With the pros', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Paul Baysse,"['\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury', 'not in squad', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Muscle Injury', 'not in squad', 'not in squad', '\xa0Knee Injury']"
Valentin Rongier,"['\xa0Nasal Bone Fracture', '\xa0Strain', '\xa0Strain', '\xa0Strain', '\xa0Strain', 'not in squad']"
Damien Da Silva,"['not in squad', 'not in squad', 'not in squad']"
Julio Tavarès,"['\xa0Knee Injury', '\xa0Knee Injury', '\xa0Knee Injury']"
Adama Mbengue,[]
Gaëtan Laborde,"['not in squad', 'not in squad', 'not in squad']"
Kévin Bérigaud,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Simon Pouplin,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Romain Hamouma,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Yuri Berchiche,"['\xa0Muscle Injury', '\xa0Muscle Injury', '\xa0Yellow card suspension']"
Lucas Ocampos,"['\xa0Knee Injury', '\xa0Knee Injury', 'not in squad', 'not in squad', '\xa0Yellow card suspension']"
Georges Gope-Fenepej,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Calvin Haïdara,[]
Marc-Aurèle Caillard,['not in squad']
Yoann Salmier,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Afonso Figueiredo,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Nathan,['\xa0Knee Injury']
Lassana Coulibaly,"['International match', 'International match', 'International match', 'not in squad']"
Kévin Malcuit,"['\xa0Red card suspension', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Adrien Thomasson,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Ádám Lang,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Romain Danzé,"['not in squad', 'not in squad', 'not in squad', 'not in squad']"
Yannis Salibur,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad']"
Over Mandanda,[]
Benjamin Nivet,"['not in squad', 'not in squad', 'not in squad']"
Vagner,"['not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'not in squad', 'no information available', 'no information available']"
Romain Genevois,"['not in squad', 'not in squad', 'not in squad', '\xa0Knock', '\xa0Knock', 'not in squad', 'not in squad', 'not in squad', 'not in squad', '\xa0Hamstring Injury', '\xa0Hamstring Injury', '\xa0Hamstring Injury']"
Kelvin Amian,['not in squad']
Youcef Belaïli,[]
Alban Lafont,"['not in squad', 'International match', 'not in squad']"
Aaron Boupendza,[]
Alexis Larriere,[]
Gerzino Nyamsi,[]
Billy Ketkeophomphone,"['\xa0Indirect card suspension', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture', '\xa0Cruciate Ligament Rupture']"
