,Press_int,Tackles,Interceptions,Blocks_int,Completed Passes,Attempted Passes,Distance Passes,Carries_int,Distance Carries,0
6640,17.0,0.0,0.0,1.0,15.0,26.0,25.0,16.0,17.0,False
6641,1.0,0.0,0.0,0.0,5.0,6.0,35.0,1.0,0.0,False
6642,2.0,0.0,0.0,0.0,3.0,8.0,0.0,4.0,3.0,False
6643,0.0,0.0,0.0,0.0,1.0,7.0,0.0,2.0,0.0,False
6644,6.0,0.0,0.0,0.0,19.0,38.0,54.0,17.0,18.0,False
6645,5.0,0.0,0.0,0.0,15.0,26.0,80.0,16.0,32.0,False
6646,11.0,0.0,0.0,0.0,20.0,34.0,99.0,15.0,8.0,False
6647,12.0,0.0,0.0,2.0,19.0,28.0,11.0,14.0,0.0,False
6648,1.0,0.0,0.0,0.0,8.0,8.0,17.0,10.0,30.0,False
6650,3.0,0.0,0.0,0.0,12.0,13.0,40.0,9.0,30.0,False
6652,2.0,0.0,0.0,0.0,7.0,9.0,25.0,5.0,30.0,False
6653,1.0,1.0,0.0,0.0,7.0,8.0,23.0,8.0,34.0,False
6654,6.0,0.0,0.0,0.0,5.0,7.0,35.0,8.0,75.0,False
6660,3.0,0.0,0.0,1.0,9.0,12.0,59.0,14.0,63.0,False
6661,2.0,0.0,0.0,0.0,10.0,10.0,34.0,6.0,46.0,False
6666,4.0,1.0,1.0,0.0,10.0,13.0,21.0,19.0,115.0,False
6667,6.0,1.0,2.0,0.0,32.0,42.0,106.0,46.0,216.0,False
6669,1.0,0.0,0.0,0.0,2.0,3.0,19.0,7.0,50.0,False
6670,7.0,0.0,0.0,1.0,28.0,33.0,104.0,37.0,168.0,False
6671,2.0,0.0,0.0,1.0,3.0,3.0,48.0,2.0,0.0,False
6672,11.0,0.0,0.0,1.0,31.0,35.0,63.0,32.0,136.0,False
6673,10.0,1.0,0.0,0.0,20.0,25.0,59.0,29.0,126.0,False
6674,11.0,0.0,0.0,1.0,10.0,12.0,15.0,14.0,35.0,False
6675,6.0,0.0,0.0,0.0,13.0,15.0,73.0,15.0,42.0,False
6676,5.0,0.0,0.0,0.0,6.0,10.0,12.0,9.0,33.0,False
6677,11.0,0.0,0.0,1.0,9.0,10.0,16.0,10.0,37.0,False
6678,2.0,2.0,1.0,1.0,30.0,38.0,141.0,40.0,153.0,False
6679,13.0,1.0,0.0,0.0,34.0,47.0,168.0,36.0,238.0,False
6681,2.0,1.0,0.0,0.0,5.0,8.0,12.0,5.0,2.0,False
6682,5.0,0.0,0.0,0.0,9.0,11.0,56.0,9.0,51.0,False
6683,13.0,0.0,2.0,0.0,32.0,38.0,75.0,36.0,106.0,False
6685,0.0,0.0,0.0,1.0,22.0,26.0,114.0,28.0,215.0,False
6686,28.0,1.0,1.0,1.0,21.0,26.0,57.0,31.0,102.0,False
6687,13.0,2.0,0.0,1.0,19.0,28.0,89.0,23.0,162.0,False
6688,7.0,1.0,1.0,0.0,25.0,29.0,70.0,33.0,98.0,False
6690,13.0,1.0,0.0,0.0,36.0,41.0,79.0,53.0,179.0,False
6692,4.0,0.0,0.0,0.0,18.0,19.0,86.0,24.0,99.0,False
6693,12.0,3.0,0.0,0.0,38.0,47.0,214.0,45.0,133.0,False
6694,10.0,0.0,1.0,0.0,15.0,21.0,28.0,27.0,120.0,False
6695,16.0,4.0,2.0,0.0,30.0,41.0,142.0,35.0,143.0,False
6696,3.0,0.0,0.0,0.0,5.0,8.0,5.0,9.0,18.0,False
6697,12.0,0.0,2.0,3.0,22.0,33.0,58.0,23.0,183.0,False
6698,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False
6699,18.0,0.0,1.0,0.0,42.0,55.0,155.0,39.0,219.0,False
6700,1.0,0.0,1.0,1.0,5.0,7.0,18.0,9.0,36.0,False
6701,5.0,0.0,0.0,1.0,7.0,11.0,22.0,16.0,47.0,False
6702,13.0,0.0,1.0,1.0,23.0,30.0,42.0,26.0,84.0,False
6703,2.0,0.0,0.0,0.0,4.0,6.0,1.0,4.0,13.0,False
6704,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,4.0,False
6705,3.0,1.0,0.0,0.0,8.0,10.0,25.0,10.0,9.0,False
6706,6.0,2.0,2.0,2.0,60.0,73.0,501.0,43.0,236.0,False
6707,8.0,0.0,1.0,3.0,21.0,32.0,80.0,22.0,28.0,False
6708,11.0,2.0,3.0,2.0,47.0,53.0,210.0,35.0,43.0,False
6709,5.0,1.0,1.0,3.0,37.0,43.0,216.0,30.0,78.0,False
6710,3.0,2.0,3.0,2.0,41.0,51.0,430.0,39.0,82.0,True
6711,3.0,2.0,3.0,1.0,45.0,61.0,468.0,45.0,187.0,False
6712,11.0,1.0,1.0,5.0,51.0,62.0,572.0,43.0,202.0,False
6713,8.0,1.0,1.0,1.0,24.0,32.0,269.0,20.0,16.0,False
6714,4.0,0.0,4.0,3.0,20.0,26.0,366.0,14.0,13.0,False
6715,1.0,1.0,2.0,0.0,15.0,29.0,84.0,16.0,20.0,False
6716,3.0,0.0,2.0,4.0,14.0,18.0,147.0,10.0,20.0,False
6717,0.0,0.0,0.0,0.0,4.0,5.0,11.0,3.0,20.0,False
6721,16.0,3.0,8.0,1.0,22.0,28.0,273.0,17.0,70.0,False
6722,6.0,2.0,1.0,2.0,29.0,35.0,283.0,25.0,181.0,False
6723,12.0,1.0,0.0,2.0,42.0,54.0,311.0,34.0,126.0,False
6724,7.0,4.0,4.0,6.0,17.0,33.0,167.0,21.0,69.0,False
6726,0.0,1.0,7.0,1.0,27.0,41.0,321.0,23.0,83.0,False
6727,1.0,1.0,0.0,1.0,18.0,19.0,142.0,9.0,20.0,False
6728,3.0,0.0,1.0,5.0,29.0,38.0,403.0,24.0,122.0,False
6729,5.0,1.0,1.0,3.0,25.0,36.0,212.0,11.0,61.0,False
6730,2.0,1.0,2.0,3.0,19.0,37.0,215.0,14.0,64.0,False
6731,0.0,0.0,0.0,1.0,36.0,45.0,324.0,32.0,125.0,False
6732,4.0,0.0,0.0,1.0,40.0,47.0,361.0,30.0,109.0,False
6733,5.0,1.0,2.0,1.0,15.0,20.0,116.0,14.0,17.0,False
6734,4.0,2.0,1.0,2.0,36.0,52.0,278.0,23.0,80.0,False
6735,18.0,0.0,2.0,3.0,40.0,56.0,224.0,32.0,131.0,False
6736,0.0,0.0,3.0,1.0,57.0,74.0,503.0,51.0,149.0,False
6737,8.0,1.0,0.0,1.0,27.0,41.0,302.0,13.0,30.0,False
6738,2.0,1.0,0.0,1.0,34.0,44.0,173.0,22.0,74.0,False
6739,8.0,2.0,5.0,3.0,29.0,36.0,358.0,25.0,117.0,False
6740,11.0,0.0,0.0,2.0,15.0,26.0,134.0,22.0,51.0,False
6741,15.0,2.0,0.0,0.0,20.0,37.0,91.0,23.0,97.0,False
6742,16.0,2.0,1.0,1.0,6.0,13.0,19.0,11.0,16.0,False
6743,3.0,0.0,0.0,0.0,8.0,16.0,57.0,14.0,38.0,False
6744,20.0,1.0,0.0,2.0,15.0,26.0,231.0,22.0,27.0,False
6745,21.0,1.0,1.0,2.0,15.0,36.0,135.0,23.0,88.0,False
6746,24.0,1.0,0.0,2.0,12.0,25.0,70.0,24.0,88.0,False
6747,15.0,1.0,1.0,1.0,21.0,44.0,140.0,47.0,305.0,False
6748,13.0,2.0,1.0,2.0,28.0,41.0,172.0,39.0,123.0,False
6749,1.0,0.0,1.0,0.0,2.0,3.0,43.0,5.0,25.0,False
6750,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False
6751,22.0,3.0,0.0,3.0,14.0,21.0,99.0,20.0,119.0,False
6752,23.0,0.0,1.0,0.0,27.0,43.0,196.0,42.0,76.0,False
6753,18.0,2.0,4.0,1.0,16.0,31.0,210.0,28.0,59.0,False
6754,11.0,2.0,0.0,2.0,29.0,51.0,192.0,42.0,78.0,False
6755,10.0,0.0,0.0,0.0,53.0,68.0,356.0,63.0,118.0,False
6756,10.0,2.0,0.0,0.0,2.0,5.0,0.0,8.0,14.0,False
6757,9.0,3.0,1.0,1.0,25.0,48.0,364.0,44.0,113.0,False
6758,9.0,1.0,2.0,1.0,35.0,50.0,344.0,38.0,124.0,False
6759,14.0,3.0,2.0,3.0,24.0,45.0,380.0,35.0,108.0,False
6760,12.0,2.0,1.0,2.0,18.0,30.0,204.0,29.0,91.0,False
6761,4.0,1.0,2.0,1.0,26.0,43.0,190.0,44.0,125.0,False
6762,29.0,1.0,1.0,2.0,14.0,21.0,74.0,24.0,71.0,False
6763,17.0,1.0,2.0,1.0,24.0,36.0,210.0,42.0,103.0,False
6764,20.0,1.0,1.0,1.0,33.0,59.0,301.0,44.0,96.0,False
6765,20.0,0.0,1.0,2.0,32.0,54.0,393.0,45.0,180.0,False
6766,18.0,4.0,1.0,3.0,22.0,34.0,121.0,29.0,52.0,False
6767,11.0,3.0,2.0,2.0,36.0,73.0,308.0,58.0,159.0,False
6768,15.0,3.0,3.0,3.0,29.0,52.0,464.0,36.0,75.0,False
6769,4.0,1.0,2.0,0.0,16.0,20.0,169.0,12.0,20.0,False
6770,6.0,1.0,0.0,0.0,22.0,37.0,83.0,23.0,169.0,False
6771,7.0,0.0,1.0,1.0,41.0,62.0,365.0,52.0,147.0,False
6773,13.0,1.0,3.0,5.0,39.0,64.0,452.0,44.0,201.0,False
6774,3.0,4.0,0.0,1.0,28.0,46.0,307.0,37.0,156.0,False
6779,7.0,2.0,0.0,0.0,31.0,43.0,204.0,43.0,139.0,False
6780,13.0,1.0,0.0,0.0,14.0,19.0,100.0,24.0,114.0,False
6781,34.0,3.0,1.0,1.0,21.0,32.0,67.0,32.0,181.0,False
6782,26.0,1.0,1.0,0.0,17.0,24.0,70.0,31.0,67.0,False
6783,13.0,1.0,0.0,4.0,38.0,50.0,292.0,46.0,129.0,False
6784,13.0,0.0,2.0,1.0,10.0,13.0,79.0,17.0,91.0,False
6785,13.0,0.0,2.0,1.0,16.0,18.0,73.0,21.0,83.0,False
6786,21.0,2.0,1.0,2.0,23.0,32.0,134.0,31.0,71.0,False
6787,3.0,0.0,2.0,2.0,14.0,20.0,117.0,19.0,157.0,False
6788,23.0,4.0,1.0,2.0,18.0,26.0,87.0,28.0,123.0,False
6789,19.0,5.0,4.0,6.0,22.0,37.0,189.0,31.0,100.0,False
6790,13.0,9.0,3.0,3.0,39.0,48.0,302.0,50.0,224.0,False
6791,4.0,1.0,1.0,0.0,39.0,48.0,62.0,48.0,163.0,False
6792,17.0,4.0,2.0,1.0,95.0,105.0,379.0,96.0,320.0,False
6793,8.0,0.0,1.0,4.0,43.0,55.0,213.0,40.0,144.0,False
6794,22.0,1.0,1.0,2.0,14.0,20.0,92.0,12.0,19.0,False
6795,28.0,5.0,0.0,1.0,43.0,52.0,120.0,45.0,92.0,False
6796,16.0,0.0,2.0,3.0,78.0,84.0,357.0,75.0,268.0,False
6798,4.0,0.0,0.0,0.0,4.0,6.0,13.0,5.0,4.0,False
6800,22.0,1.0,2.0,0.0,33.0,38.0,208.0,31.0,53.0,False
6801,25.0,3.0,0.0,1.0,10.0,17.0,94.0,17.0,33.0,False
6802,17.0,2.0,0.0,2.0,43.0,50.0,207.0,42.0,26.0,False
6803,11.0,0.0,1.0,1.0,25.0,32.0,104.0,30.0,64.0,False
6805,17.0,3.0,1.0,0.0,50.0,55.0,265.0,45.0,221.0,False
6807,4.0,0.0,0.0,0.0,4.0,6.0,51.0,3.0,3.0,False
6808,10.0,1.0,0.0,2.0,44.0,47.0,126.0,36.0,105.0,False
6816,11.0,0.0,1.0,3.0,30.0,45.0,244.0,18.0,56.0,False
6817,10.0,3.0,2.0,2.0,38.0,46.0,261.0,29.0,56.0,False
6818,14.0,4.0,2.0,5.0,18.0,31.0,129.0,14.0,27.0,False
6819,0.0,2.0,1.0,4.0,33.0,44.0,272.0,23.0,34.0,False
6820,12.0,3.0,1.0,5.0,30.0,44.0,266.0,24.0,11.0,False
6821,11.0,2.0,0.0,3.0,36.0,51.0,230.0,19.0,27.0,False
6822,10.0,0.0,3.0,8.0,25.0,39.0,180.0,25.0,48.0,False
6823,9.0,1.0,1.0,1.0,38.0,47.0,189.0,30.0,77.0,False
6824,5.0,2.0,0.0,3.0,31.0,38.0,300.0,24.0,47.0,False
6825,10.0,1.0,3.0,3.0,21.0,33.0,222.0,19.0,52.0,False
6826,8.0,2.0,0.0,4.0,39.0,56.0,262.0,35.0,54.0,False
6827,11.0,0.0,1.0,6.0,27.0,39.0,316.0,21.0,37.0,False
6828,11.0,4.0,2.0,3.0,53.0,66.0,439.0,50.0,70.0,False
6829,5.0,2.0,3.0,2.0,19.0,30.0,160.0,18.0,26.0,False
6830,2.0,0.0,1.0,1.0,46.0,57.0,388.0,36.0,32.0,False
6831,10.0,2.0,0.0,2.0,40.0,57.0,253.0,39.0,52.0,False
6832,10.0,4.0,1.0,3.0,27.0,38.0,236.0,18.0,25.0,False
6833,11.0,2.0,1.0,0.0,40.0,55.0,172.0,44.0,74.0,False
6834,10.0,1.0,1.0,3.0,16.0,18.0,121.0,14.0,11.0,True
6835,9.0,0.0,1.0,3.0,43.0,53.0,339.0,35.0,65.0,False
6836,11.0,0.0,0.0,1.0,7.0,12.0,41.0,11.0,32.0,False
6837,5.0,0.0,2.0,0.0,36.0,45.0,178.0,24.0,30.0,False
6838,13.0,3.0,3.0,1.0,36.0,46.0,157.0,29.0,105.0,False
6839,7.0,1.0,0.0,2.0,15.0,22.0,64.0,16.0,12.0,False
6840,5.0,1.0,2.0,5.0,22.0,36.0,131.0,9.0,3.0,False
6841,4.0,0.0,0.0,0.0,34.0,41.0,299.0,38.0,87.0,False
6842,8.0,1.0,1.0,1.0,33.0,40.0,208.0,25.0,44.0,False
6845,0.0,0.0,3.0,2.0,7.0,15.0,97.0,7.0,3.0,False
6846,2.0,0.0,0.0,0.0,4.0,4.0,5.0,3.0,0.0,False
6848,7.0,0.0,0.0,0.0,9.0,10.0,16.0,7.0,10.0,False
6849,0.0,0.0,0.0,0.0,2.0,3.0,12.0,3.0,0.0,False
6850,10.0,0.0,0.0,0.0,9.0,9.0,19.0,15.0,96.0,False
6852,8.0,3.0,0.0,2.0,10.0,10.0,16.0,10.0,15.0,False
6853,22.0,0.0,0.0,1.0,5.0,6.0,14.0,6.0,7.0,False
6854,8.0,0.0,0.0,2.0,65.0,77.0,299.0,77.0,368.0,False
6855,6.0,0.0,0.0,0.0,6.0,8.0,29.0,7.0,29.0,False
6856,3.0,0.0,0.0,0.0,9.0,9.0,99.0,8.0,1.0,False
6858,31.0,1.0,0.0,3.0,21.0,33.0,112.0,28.0,143.0,False
6859,28.0,0.0,0.0,2.0,14.0,18.0,43.0,14.0,169.0,False
6860,27.0,2.0,0.0,0.0,9.0,11.0,63.0,12.0,56.0,False
6861,27.0,1.0,0.0,2.0,33.0,37.0,53.0,40.0,124.0,False
6862,20.0,0.0,0.0,0.0,45.0,49.0,117.0,37.0,128.0,False
6863,24.0,1.0,0.0,2.0,27.0,29.0,58.0,26.0,121.0,False
6864,8.0,1.0,0.0,0.0,24.0,27.0,56.0,27.0,79.0,False
6865,26.0,1.0,1.0,0.0,30.0,36.0,96.0,29.0,219.0,False
6866,9.0,0.0,1.0,1.0,52.0,60.0,156.0,62.0,279.0,False
6867,23.0,1.0,3.0,1.0,36.0,40.0,118.0,36.0,136.0,False
6868,26.0,1.0,1.0,1.0,35.0,39.0,70.0,34.0,121.0,False
6869,19.0,2.0,0.0,0.0,32.0,40.0,129.0,38.0,163.0,False
6870,17.0,0.0,0.0,2.0,46.0,54.0,91.0,42.0,111.0,False
6871,22.0,1.0,0.0,0.0,29.0,37.0,90.0,32.0,82.0,False
6872,15.0,1.0,0.0,1.0,7.0,9.0,8.0,7.0,11.0,False
6873,12.0,0.0,2.0,0.0,51.0,63.0,282.0,53.0,214.0,False
6874,5.0,1.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,False
6875,10.0,0.0,0.0,1.0,35.0,41.0,121.0,41.0,126.0,False
6876,15.0,2.0,1.0,1.0,44.0,55.0,109.0,50.0,156.0,False
6877,39.0,1.0,0.0,1.0,21.0,25.0,4.0,27.0,66.0,False
6878,5.0,2.0,0.0,0.0,31.0,39.0,90.0,33.0,131.0,False
6879,23.0,0.0,0.0,1.0,32.0,39.0,101.0,36.0,115.0,False
6880,36.0,0.0,0.0,0.0,31.0,37.0,78.0,35.0,128.0,False
6881,2.0,0.0,1.0,0.0,16.0,18.0,62.0,16.0,45.0,False
6885,14.0,1.0,0.0,2.0,29.0,41.0,343.0,29.0,67.0,False
6886,18.0,0.0,2.0,5.0,9.0,16.0,135.0,10.0,3.0,False
6887,3.0,0.0,0.0,1.0,11.0,23.0,174.0,16.0,82.0,True
6888,6.0,0.0,1.0,2.0,17.0,20.0,163.0,14.0,4.0,False
6890,4.0,0.0,1.0,0.0,32.0,38.0,224.0,26.0,159.0,False
6892,10.0,0.0,2.0,3.0,41.0,50.0,402.0,37.0,225.0,False
6896,4.0,1.0,0.0,0.0,84.0,91.0,577.0,69.0,262.0,False
6901,6.0,1.0,0.0,2.0,55.0,63.0,393.0,53.0,215.0,False
6902,11.0,4.0,3.0,2.0,23.0,31.0,173.0,22.0,37.0,False
6904,1.0,2.0,0.0,0.0,5.0,7.0,0.0,8.0,19.0,False
6906,0.0,0.0,0.0,0.0,3.0,3.0,13.0,3.0,11.0,False
6910,8.0,0.0,1.0,2.0,11.0,17.0,44.0,23.0,135.0,False
6911,6.0,0.0,0.0,2.0,18.0,22.0,30.0,23.0,70.0,False
6912,0.0,0.0,0.0,0.0,4.0,5.0,12.0,6.0,31.0,False
6913,2.0,0.0,0.0,0.0,9.0,12.0,43.0,11.0,48.0,False
6914,3.0,0.0,0.0,0.0,5.0,8.0,65.0,8.0,24.0,False
6915,7.0,0.0,0.0,0.0,8.0,13.0,65.0,7.0,27.0,False
6916,3.0,0.0,0.0,1.0,2.0,6.0,14.0,10.0,36.0,False
6917,6.0,2.0,1.0,0.0,21.0,31.0,67.0,38.0,130.0,False
6918,3.0,0.0,0.0,0.0,21.0,26.0,125.0,29.0,184.0,False
6919,10.0,2.0,0.0,0.0,10.0,12.0,72.0,15.0,80.0,False
6920,5.0,0.0,0.0,1.0,7.0,9.0,21.0,14.0,103.0,False
6921,3.0,0.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,False
6926,9.0,0.0,0.0,1.0,9.0,11.0,38.0,14.0,133.0,False
6929,1.0,0.0,0.0,0.0,2.0,3.0,0.0,4.0,39.0,False
6932,5.0,0.0,1.0,1.0,15.0,18.0,42.0,18.0,230.0,False
6933,0.0,0.0,0.0,0.0,5.0,8.0,74.0,6.0,15.0,False
6935,4.0,0.0,1.0,0.0,9.0,11.0,29.0,9.0,23.0,False
6936,19.0,4.0,0.0,1.0,51.0,56.0,311.0,47.0,186.0,True
6937,4.0,0.0,0.0,0.0,18.0,19.0,153.0,22.0,65.0,False
6938,2.0,3.0,0.0,0.0,19.0,21.0,104.0,12.0,40.0,False
6939,4.0,3.0,0.0,1.0,10.0,11.0,43.0,13.0,75.0,False
6940,4.0,1.0,0.0,0.0,11.0,11.0,64.0,10.0,35.0,False
6941,2.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,False
6942,4.0,0.0,0.0,0.0,10.0,12.0,84.0,9.0,13.0,False
6943,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,8.0,False
6944,8.0,2.0,0.0,2.0,72.0,83.0,277.0,73.0,223.0,False
6946,11.0,5.0,2.0,3.0,55.0,64.0,251.0,61.0,196.0,False
6947,11.0,0.0,3.0,0.0,39.0,45.0,160.0,41.0,213.0,False
6948,2.0,0.0,0.0,0.0,6.0,6.0,5.0,6.0,9.0,False
6949,20.0,4.0,0.0,0.0,51.0,64.0,235.0,55.0,137.0,False
6951,12.0,1.0,2.0,3.0,74.0,82.0,330.0,80.0,391.0,False
6952,12.0,1.0,1.0,0.0,16.0,17.0,24.0,16.0,64.0,False
6953,8.0,0.0,0.0,1.0,54.0,64.0,180.0,45.0,96.0,False
6954,14.0,6.0,1.0,2.0,40.0,46.0,166.0,32.0,75.0,False
6957,6.0,0.0,0.0,0.0,4.0,7.0,4.0,3.0,0.0,False
6959,0.0,0.0,0.0,1.0,5.0,10.0,15.0,4.0,13.0,False
6960,2.0,1.0,0.0,0.0,25.0,29.0,249.0,19.0,111.0,False
6961,6.0,0.0,3.0,0.0,9.0,11.0,83.0,6.0,7.0,False
6963,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,False
6964,2.0,0.0,1.0,1.0,6.0,14.0,80.0,7.0,34.0,False
6965,1.0,2.0,2.0,0.0,12.0,17.0,85.0,9.0,55.0,False
6966,1.0,0.0,0.0,0.0,15.0,26.0,248.0,20.0,34.0,False
6967,10.0,2.0,4.0,1.0,31.0,38.0,444.0,28.0,148.0,False
6978,0.0,0.0,0.0,1.0,1.0,2.0,15.0,1.0,1.0,False
6979,0.0,0.0,0.0,0.0,1.0,3.0,57.0,1.0,0.0,False
6980,4.0,1.0,1.0,2.0,8.0,12.0,54.0,6.0,10.0,False
6981,8.0,1.0,3.0,2.0,18.0,26.0,315.0,12.0,48.0,False
6989,3.0,0.0,0.0,1.0,18.0,19.0,95.0,12.0,114.0,False
6990,12.0,2.0,1.0,0.0,25.0,32.0,177.0,30.0,165.0,False
6991,4.0,2.0,2.0,3.0,15.0,33.0,85.0,19.0,53.0,False
6992,17.0,4.0,0.0,1.0,20.0,34.0,130.0,22.0,147.0,False
6993,11.0,0.0,2.0,3.0,27.0,46.0,223.0,30.0,250.0,False
6994,3.0,0.0,2.0,0.0,29.0,39.0,250.0,27.0,72.0,False
6995,8.0,1.0,1.0,2.0,21.0,37.0,166.0,24.0,72.0,False
6996,9.0,2.0,1.0,1.0,44.0,51.0,315.0,46.0,228.0,False
6997,24.0,5.0,2.0,6.0,37.0,51.0,289.0,41.0,174.0,False
6998,39.0,1.0,1.0,4.0,24.0,38.0,217.0,23.0,51.0,False
6999,13.0,0.0,1.0,1.0,35.0,39.0,217.0,25.0,82.0,False
7000,6.0,2.0,0.0,0.0,45.0,60.0,292.0,35.0,135.0,False
7001,11.0,1.0,1.0,2.0,34.0,45.0,281.0,31.0,85.0,False
7002,8.0,1.0,3.0,2.0,29.0,37.0,340.0,16.0,80.0,False
7003,6.0,0.0,0.0,1.0,41.0,50.0,185.0,28.0,92.0,False
7004,7.0,0.0,0.0,6.0,30.0,44.0,266.0,19.0,128.0,False
7005,9.0,2.0,1.0,1.0,41.0,51.0,315.0,28.0,90.0,False
7006,3.0,1.0,2.0,2.0,31.0,38.0,266.0,30.0,95.0,False
7007,9.0,1.0,1.0,0.0,47.0,58.0,320.0,44.0,195.0,False
7008,10.0,0.0,2.0,4.0,20.0,31.0,69.0,20.0,114.0,False
7009,13.0,2.0,5.0,0.0,43.0,60.0,449.0,19.0,75.0,False
7010,10.0,0.0,1.0,1.0,23.0,32.0,59.0,22.0,54.0,False
7011,12.0,2.0,1.0,1.0,36.0,50.0,275.0,29.0,72.0,False
7012,18.0,0.0,2.0,1.0,23.0,36.0,169.0,20.0,50.0,False
7013,4.0,1.0,0.0,0.0,29.0,41.0,313.0,26.0,169.0,False
7014,10.0,3.0,0.0,2.0,31.0,44.0,296.0,31.0,100.0,False
7015,7.0,0.0,1.0,1.0,13.0,17.0,66.0,8.0,62.0,False
7016,5.0,1.0,2.0,1.0,44.0,64.0,158.0,40.0,197.0,False
7017,5.0,0.0,5.0,1.0,15.0,24.0,79.0,14.0,25.0,False
7018,11.0,0.0,1.0,1.0,21.0,25.0,187.0,19.0,46.0,False
7019,25.0,1.0,5.0,1.0,39.0,59.0,274.0,22.0,30.0,False
7020,13.0,2.0,0.0,2.0,13.0,19.0,142.0,7.0,16.0,False
7021,12.0,1.0,2.0,3.0,37.0,45.0,126.0,32.0,87.0,False
7022,10.0,0.0,0.0,1.0,15.0,24.0,56.0,26.0,103.0,False
7023,10.0,0.0,0.0,0.0,9.0,15.0,5.0,16.0,75.0,False
7024,6.0,0.0,0.0,2.0,21.0,24.0,57.0,19.0,73.0,False
7025,6.0,0.0,0.0,1.0,15.0,22.0,18.0,20.0,102.0,False
7026,6.0,0.0,0.0,0.0,12.0,17.0,48.0,17.0,55.0,False
7027,20.0,0.0,0.0,1.0,19.0,25.0,47.0,29.0,88.0,False
7028,11.0,1.0,0.0,0.0,13.0,26.0,62.0,17.0,42.0,False
7029,19.0,0.0,0.0,1.0,8.0,13.0,14.0,13.0,74.0,False
7030,9.0,1.0,0.0,1.0,20.0,27.0,57.0,27.0,59.0,False
7031,1.0,0.0,0.0,0.0,11.0,26.0,56.0,22.0,57.0,False
7032,14.0,0.0,0.0,0.0,11.0,16.0,10.0,11.0,30.0,False
7033,3.0,0.0,0.0,1.0,25.0,32.0,83.0,30.0,94.0,False
7034,9.0,1.0,0.0,0.0,15.0,23.0,53.0,27.0,100.0,False
7035,18.0,0.0,0.0,0.0,13.0,23.0,57.0,22.0,112.0,False
7036,15.0,0.0,0.0,1.0,11.0,18.0,61.0,17.0,72.0,False
7037,19.0,0.0,0.0,0.0,5.0,17.0,5.0,9.0,70.0,False
7038,10.0,1.0,0.0,0.0,21.0,33.0,80.0,29.0,101.0,False
7039,6.0,1.0,0.0,0.0,19.0,30.0,64.0,27.0,52.0,False
7040,6.0,0.0,1.0,1.0,19.0,26.0,113.0,18.0,49.0,False
7041,13.0,0.0,0.0,0.0,15.0,18.0,37.0,17.0,39.0,False
7042,0.0,0.0,0.0,0.0,1.0,2.0,11.0,2.0,5.0,True
7043,4.0,0.0,0.0,0.0,14.0,20.0,32.0,21.0,111.0,False
7044,13.0,0.0,0.0,0.0,24.0,32.0,60.0,28.0,72.0,False
7045,14.0,0.0,0.0,0.0,11.0,24.0,14.0,13.0,42.0,False
7046,3.0,0.0,0.0,1.0,16.0,23.0,43.0,18.0,27.0,False
7047,11.0,1.0,0.0,1.0,22.0,32.0,125.0,25.0,57.0,False
7048,14.0,0.0,0.0,0.0,17.0,21.0,39.0,26.0,97.0,False
7049,9.0,0.0,0.0,1.0,18.0,26.0,51.0,17.0,37.0,False
7050,5.0,0.0,0.0,0.0,12.0,16.0,63.0,9.0,53.0,True
7051,6.0,0.0,0.0,0.0,19.0,27.0,99.0,27.0,42.0,False
7052,14.0,0.0,0.0,1.0,10.0,19.0,13.0,14.0,26.0,False
7053,5.0,1.0,1.0,1.0,19.0,25.0,12.0,22.0,62.0,False
7054,5.0,0.0,0.0,0.0,8.0,14.0,14.0,8.0,14.0,False
7055,9.0,0.0,1.0,0.0,7.0,11.0,23.0,14.0,49.0,True
7056,2.0,0.0,0.0,0.0,7.0,14.0,0.0,10.0,7.0,False
7057,4.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,False
7058,3.0,1.0,0.0,1.0,5.0,7.0,0.0,5.0,3.0,False
7059,7.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,9.0,False
7060,17.0,1.0,0.0,0.0,6.0,7.0,2.0,11.0,30.0,False
7061,5.0,0.0,0.0,0.0,3.0,3.0,0.0,4.0,0.0,False
7062,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,False
7064,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,False
7065,9.0,1.0,0.0,0.0,16.0,23.0,31.0,12.0,13.0,False
7066,6.0,0.0,0.0,1.0,12.0,18.0,15.0,9.0,5.0,False
7068,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,False
7069,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,False
7070,4.0,0.0,0.0,1.0,2.0,5.0,0.0,1.0,0.0,False
